BHID,FROM,TO,Au
41,34,35,0
41,35,36,0
41,36,37,0
41,37,38,0
41,38,39,0
41,39,40,0
41,40,41,0
43,0,1,0
43,1,2,0
43,2,3,0
43,3,4,0
43,4,5,0
43,5,6,0
43,6,7,0
43,7,8,0.291727637
43,8,9,1.109202535
43,9,10,0.710553596
43,10,11,0.5631559
43,11,12,0.718454932
43,12,13,0.284055766
43,13,14,0.119903985
43,14,15,0
43,15,16,0
43,16,17,0
43,17,18,0
43,18,19,0
43,19,20,0
43,20,21,0
43,21,22,0
43,22,23,0
43,23,24,0
43,24,25,0
43,25,26,0
43,26,27,0
43,27,28,0
43,28,29,0
43,29,30,0
43,30,31,0
43,31,32,0
43,32,33,0
43,33,34,0
45,0,1,0
45,1,2,0
45,2,3,0
45,3,4,0
45,4,5,0
45,5,6,0
45,6,7,0
45,7,8,0
45,8,9,0
45,9,10,0
45,10,11,0.233433717
45,11,12,0.250830843
45,12,13,0.250830843
45,13,14,0.075124
45,14,15,0.091711564
45,15,16,0.081800856
45,16,17,0
45,17,18,0
45,18,19,0
45,19,20,0
45,20,21,0
45,21,22,0
45,22,23,0
45,23,24,0
45,24,25,0
45,25,26,0
45,26,27,0
45,27,28,0
45,28,29,0
45,29,30,0
45,30,31,0
45,31,32,0
45,32,33,0
45,33,34,0
45,34,35,0
45,35,36,0
45,36,37,0
45,37,38,0
45,38,39,0
45,39,40,0
47,0,1,0
47,1,2,0
47,2,3,0
47,3,4,0
47,4,5,0
47,5,6,0
47,6,7,0
47,7,8,0
47,8,9,0
47,9,10,0.122333583
47,10,11,0.177489487
47,11,12,0.112732514
47,12,13,0.295437078
47,13,14,0.212065964
47,14,15,0
47,15,16,0
47,16,17,0
47,17,18,0
47,18,19,0
47,19,20,0
47,20,21,0
47,21,22,0
47,22,23,0
47,23,24,0
47,24,25,0
47,25,26,0
47,26,27,0
47,27,28,0
47,28,29,0
47,29,30,0
47,30,31,0
47,31,32,0
47,32,33,0
5,0,1,0
5,1,2,0
5,2,3,0
5,3,4,0
5,4,5,0
5,5,6,0
5,6,7,0
5,7,8,0
5,8,9,0
5,9,10,0
5,10,11,0
5,11,12,0
5,12,13,0
5,13,14,0
5,14,15,0
5,15,16,0
5,16,17,0
5,17,18,0
5,18,19,0
5,19,20,0
5,20,21,0
5,21,22,0
5,22,23,0
5,23,24,0
5,24,25,0
5,25,26,0
5,26,27,0
5,27,28,0
5,28,29,0.334450547
5,29,30,0.867853168
5,30,31,1.873454982
5,31,32,2.061336049
5,32,33,1.562447419
5,33,34,2.962387112
5,34,35,3.886856371
5,35,36,3.991056968
5,36,37,1.770189884
5,37,38,2.478760384
5,38,39,0.745396066
5,39,40,1.06577191
5,40,41,0.798675507
5,41,42,0.923707095
5,42,43,1.951537552
5,43,44,1.951537552
5,44,45,1.543006398
5,45,46,2.137762006
5,46,47,1.259831006
5,47,48,0.879439539
5,48,49,0.204133436
5,49,50,0
5,50,51,0
5,51,52,0
5,52,53,0
5,53,54,0
5,54,55,0
5,55,56,0
5,56,57,0
5,57,58,0
5,58,59,0
5,59,60,0
5,60,61,0
5,61,62,0
5,62,63,0
5,63,64,0
5,64,65,0
5,65,66,0
5,66,67,0
5,67,68,0
5,68,69,0
5,69,70,0
5,70,71,0
5,71,72,0
5,72,73,0
5,73,74,0
5,74,75,0
5,75,76,0
5_A,0,1,0
5_A,1,2,0
5_A,2,3,0
5_A,3,4,0
5_A,4,5,0
5_A,5,6,0
5_A,6,7,0
5_A,7,8,0
5_A,8,9,0
5_A,9,10,0
5_A,10,11,0
5_A,11,12,0
5_A,12,13,0
5_A,13,14,0
5_A,14,15,0
5_A,15,16,0
5_A,16,17,0
5_A,17,18,0
5_A,18,19,0
5_A,19,20,0
5_A,20,21,0
5_A,21,22,0
5_A,22,23,0
5_A,23,24,0
5_A,24,25,0
5_A,25,26,0
5_A,26,27,0
5_A,27,28,0
5_A,28,29,0
5_A,29,30,0.43698635
5_A,30,31,0.853089407
5_A,31,32,2.381864585
5_A,32,33,3.667735714
5_A,33,34,5.147069379
5_A,34,35,2.302872991
5_A,35,36,3.741337246
5_A,36,37,3.6013771
5_A,37,38,3.258133873
5_A,38,39,1.20281822
5_A,39,40,1.097558284
5_A,40,41,1.189682459
5_A,41,42,0.960998729
5_A,42,43,1.539343982
5_A,43,44,1.539343982
5_A,44,45,2.672591551
5_A,45,46,1.965087925
5_A,46,47,1.726489455
5_A,47,48,1.130574002
5_A,48,49,1.899487361
5_A,49,50,0.570954281
5_A,50,51,0.823629167
5_A,51,52,0.600309424
5_A,52,53,0.991450633
5_A,53,54,0.212935795
5_A,54,55,0
5_A,55,56,0
5_A,56,57,0
5_A,57,58,0
5_A,58,59,0
5_A,59,60,0
5_A,60,61,0
5_A,61,62,0
5_A,62,63,0
5_A,63,64,0
5_A,64,65,0
5_A,65,66,0
5_A,66,67,0
5_A,67,68,0
5_A,68,69,0
5_A,69,70,0
5_A,70,71,0
5_A,71,72,0
5_A,72,73,0
5_A,73,74,0
5_A,74,75,0
5_A,75,76,0
5_B,0,1,0
5_B,1,2,0
5_B,2,3,0
5_B,3,4,0
5_B,4,5,0
5_B,5,6,0
5_B,6,7,0
5_B,7,8,0
5_B,8,9,0
5_B,9,10,0
5_B,10,11,0
5_B,11,12,0
5_B,12,13,0
5_B,13,14,0
5_B,14,15,0
5_B,15,16,0
5_B,16,17,0
5_B,17,18,0
5_B,18,19,0
5_B,19,20,0
5_B,20,21,0
5_B,21,22,0
5_B,22,23,0
5_B,23,24,0
5_B,24,25,0
5_B,25,26,0
5_B,26,27,0
5_B,27,28,0
5_B,28,29,0
5_B,29,30,0
5_B,30,31,0
5_B,31,32,0
5_B,32,33,0
5_B,33,34,0
5_B,34,35,0
5_B,35,36,0
5_B,36,37,0
5_B,37,38,0
5_B,38,39,0
5_B,39,40,0
5_B,40,41,0.827617432
5_B,41,42,4.517040397
5_B,42,43,2.141662957
5_B,43,44,2.141662957
5_B,44,45,2.542357703
5_B,45,46,4.131840709
5_B,46,47,5.18102545
5_B,47,48,6.054391642
5_B,48,49,5.056804692
5_B,49,50,2.803310948
5_B,50,51,1.183901369
5_B,51,52,1.232008938
5_B,52,53,0.571440319
5_B,53,54,2.115773994
5_B,54,55,1.744977794
5_B,55,56,0.70034011
5_B,56,57,1.434323745
5_B,57,58,0.722730362
5_B,58,59,1.489601598
5_B,59,60,1.389763015
5_B,60,61,1.155363751
5_B,61,62,0.694486865
5_B,62,63,0
5_B,63,64,0
5_B,64,65,0
5_B,65,66,0
5_C,0,1,0
5_C,1,2,0
5_C,2,3,0
5_C,3,4,0
5_C,4,5,0
5_C,5,6,0
5_C,6,7,0
5_C,7,8,0
5_C,8,9,0
5_C,9,10,0
5_C,10,11,0
5_C,11,12,0
5_C,12,13,0
5_C,13,14,0
5_C,14,15,0
5_C,15,16,0
5_C,16,17,0
5_C,17,18,0
5_C,18,19,0
5_C,19,20,0
5_C,20,21,0
5_C,21,22,0
5_C,22,23,0
5_C,23,24,0
5_C,24,25,0
5_C,25,26,0
5_C,26,27,0
5_C,27,28,0
5_C,28,29,0
5_C,29,30,0
5_C,30,31,0
5_C,31,32,0
5_C,32,33,0
5_C,33,34,0
5_C,34,35,0
5_C,35,36,0
5_C,36,37,0
5_C,37,38,0
5_C,38,39,0
5_C,39,40,0.643546251
5_C,40,41,0.941941685
5_C,41,42,2.201569203
5_C,42,43,2.074061869
5_C,43,44,2.074061869
5_C,44,45,3.308273658
5_C,45,46,5.36585806
5_C,46,47,5.939960004
5_C,47,48,2.275246277
5_C,48,49,1.174142214
5_C,49,50,1.166080028
5_C,50,51,0.626144803
5_C,51,52,1.154806607
5_C,52,53,1.193353356
5_C,53,54,0.777926696
5_C,54,55,0.593107378
5_C,55,56,2.07424261
5_C,56,57,1.013586746
5_C,57,58,1.312564452
5_C,58,59,0.262932033
5_C,59,60,0
5_C,60,61,0
5_C,61,62,0
5_C,62,63,0
5_C,63,64,0
5_C,64,65,0
5_C,65,66,0
6,0,1,0
6,1,2,0
6,2,3,0
6,3,4,0
6,4,5,0
6,5,6,0
6,6,7,0
6,7,8,0
6,8,9,0
6,9,10,0
6,10,11,0
6,11,12,0
6,12,13,0
6,13,14,0
6,14,15,0
6,15,16,0
6,16,17,0
6,17,18,0
6,18,19,0
6,19,20,0
6,20,21,0
6,21,22,0
6,22,23,0
6,23,24,0.520237159
6,24,25,0.443305589
6,25,26,0.657975317
6,26,27,0.792938281
6,27,28,1.696105906
6,28,29,0.94432187
6,29,30,2.23746563
6,30,31,2.863154818
6,31,32,5.20918545
6,32,33,6.699607215
6,33,34,10.57219562
6,34,35,3.394177623
6,35,36,6.635387709
6,36,37,6.925632613
6,37,38,6.430887798
6,38,39,1.629343609
6,39,40,2.252086996
6,40,41,2.486791387
6,41,42,2.105816377
6,42,43,0
6,43,44,0
6,44,45,0
6,45,46,0
6,46,47,0
6,47,48,0
6,48,49,0
6,49,50,0
6,50,51,0
6,51,52,0
6,52,53,0
6,53,54,0
6,54,55,0
6,55,56,0
6,56,57,0
6,57,58,0
6,58,59,0
6,59,60,0
6,60,61,0
6,61,62,0
6,62,63,0
6,63,64,0
6,64,65,0
6,65,66,0
6,66,67,0
6,67,68,0
6_A,0,1,0
6_A,1,2,0
6_A,2,3,0
6_A,3,4,0
6_A,4,5,0
6_A,5,6,0
6_A,6,7,0
6_A,7,8,0
6_A,8,9,0
6_A,9,10,0
6_A,10,11,0
6_A,11,12,0
6_A,12,13,0
6_A,13,14,0
6_A,14,15,0
6_A,15,16,0
6_A,16,17,0
6_A,17,18,0
6_A,18,19,0
6_A,19,20,0
6_A,20,21,0
6_A,21,22,0
6_A,22,23,0
6_A,23,24,0
6_A,24,25,0.468618338
6_A,25,26,0.475716063
6_A,26,27,0.803500373
6_A,27,28,0.915281785
6_A,28,29,1.369140663
6_A,29,30,2.087891448
6_A,30,31,3.885954725
6_A,31,32,4.133747167
6_A,32,33,4.058886602
6_A,33,34,3.904259747
6_A,34,35,2.825521926
6_A,35,36,6.116288143
6_A,36,37,10.0015982
6_A,37,38,3.541141738
6_A,38,39,3.067520253
6_A,39,40,2.146887524
6_A,40,41,3.249795268
6_A,41,42,2.632830913
6_A,42,43,2.301132332
6_A,43,44,1.41759875
6_A,44,45,0
6_A,45,46,0
6_A,46,47,0
6_A,47,48,0
6_A,48,49,0
6_A,49,50,0
6_A,50,51,0
6_A,51,52,0
6_A,52,53,0
6_A,53,54,0
6_A,54,55,0
6_A,55,56,0
6_A,56,57,0
6_A,57,58,0
6_A,58,59,0
6_A,59,60,0
6_A,60,61,0
6_A,61,62,0
6_A,62,63,0
6_A,63,64,0
6_A,64,65,0
6_A,65,66,0
6_A,66,67,0
6_A,67,68,0
6_B,0,1,0
6_B,1,2,0
6_B,2,3,0
6_B,3,4,0
6_B,4,5,0
6_B,5,6,0
6_B,6,7,0
6_B,7,8,0
6_B,8,9,0
6_B,9,10,0
6_B,10,11,0
6_B,11,12,0
6_B,12,13,0
6_B,13,14,0
6_B,14,15,0
6_B,15,16,0
6_B,16,17,0
6_B,17,18,0
6_B,18,19,0
6_B,19,20,0
6_B,20,21,0
6_B,21,22,0
6_B,22,23,0
6_B,23,24,0
6_B,24,25,0
6_B,25,26,0
6_B,26,27,0
6_B,27,28,0
6_B,28,29,0
6_B,29,30,0
6_B,30,31,0
6_B,31,32,0
6_B,32,33,0
6_B,33,34,0
6_B,34,35,0.493434054
6_B,35,36,1.101318609
6_B,36,37,0.941149221
6_B,37,38,0.7363333
6_B,38,39,1.942721918
6_B,39,40,1.284289979
6_B,40,41,3.332216506
6_B,41,42,5.622339172
6_B,42,43,2.59300255
6_B,43,44,5.14377065
6_B,44,45,6.978377222
6_B,45,46,9.904677299
6_B,46,47,5.817454529
6_B,47,48,3.895088498
6_B,48,49,2.074187104
6_B,49,50,3.175678785
6_B,50,51,2.697408858
6_B,51,52,0.650851144
6_B,52,53,0
6_B,53,54,0
6_B,54,55,0
6_B,55,56,0
6_B,56,57,0
6_B,57,58,0
6_C,0,1,0
6_C,1,2,0
6_C,2,3,0
6_C,3,4,0
6_C,4,5,0
6_C,5,6,0
6_C,6,7,0
6_C,7,8,0
6_C,8,9,0
6_C,9,10,0
6_C,10,11,0
6_C,11,12,0
6_C,12,13,0
6_C,13,14,0
6_C,14,15,0
6_C,15,16,0
6_C,16,17,0
6_C,17,18,0
6_C,18,19,0
6_C,19,20,0
6_C,20,21,0
6_C,21,22,0
6_C,22,23,0
6_C,23,24,0
6_C,24,25,0
6_C,25,26,0
6_C,26,27,0
6_C,27,28,0
6_C,28,29,0
6_C,29,30,0
6_C,30,31,0
6_C,31,32,0
6_C,32,33,0
6_C,33,34,0.604614936
6_C,34,35,0.730029898
6_C,35,36,0.858714822
6_C,36,37,0.714504638
6_C,37,38,1.998870578
6_C,38,39,1.069959797
6_C,39,40,1.374529815
6_C,40,41,3.160145592
6_C,41,42,3.215447052
6_C,42,43,4.320960433
6_C,43,44,7.052880395
6_C,44,45,4.617921444
6_C,45,46,3.597709166
6_C,46,47,4.429720103
6_C,47,48,3.414253928
6_C,48,49,5.238067853
6_C,49,50,1.082882633
6_C,50,51,1.537930558
6_C,51,52,0
6_C,52,53,0
6_C,53,54,0
6_C,54,55,0
6_C,55,56,0
6_C,56,57,0
6_C,57,58,0
7,0,1,0
7,1,2,0
7,2,3,0
7,3,4,0
7,4,5,0
7,5,6,0
7,6,7,0
7,7,8,0
7,8,9,0
7,9,10,0
7,10,11,0
7,11,12,0
7,12,13,0
7,13,14,0
7,14,15,0
7,15,16,0
7,16,17,0
7,17,18,0
7,18,19,0
7,19,20,0
7,20,21,0
7,21,22,0
7,22,23,0.589227542
7,23,24,1.647684139
7,24,25,1.135578258
7,25,26,0.622256601
7,26,27,0.435933962
7,27,28,0.684703042
7,28,29,0.467747752
7,29,30,0.376346002
7,30,31,0.655109082
7,31,32,0.351401196
7,32,33,0.148368105
7,33,34,0.351872143
7,34,35,0.303838916
7,35,36,0.553032732
7,36,37,0.463045064
7,37,38,0.649167524
7,38,39,0.59631346
7,39,40,1.596245134
7,40,41,1.069791987
7,41,42,1.55837679
7,42,43,2.742346388
7,43,44,3.073473023
7,44,45,2.434794941
7,45,46,2.252731433
7,46,47,2.050926265
7,47,48,0.248033327
7,48,49,0
7,49,50,0
7,50,51,0
7,51,52,0
7,52,53,0
7,53,54,0
7,54,55,0
7,55,56,0
7,56,57,0
7,57,58,0
7,58,59,0
7,59,60,0
7,60,61,0
7,61,62,0
7,62,63,0
7,63,64,0
7,64,65,0
7,65,66,0
7,66,67,0
7,67,68,0
7,68,69,0
7,69,70,0
7,70,71,0
7,71,72,0
7,72,73,0
7,73,74,0
7_A,0,1,0
7_A,1,2,0
7_A,2,3,0
7_A,3,4,0
7_A,4,5,0
7_A,5,6,0
7_A,6,7,0
7_A,7,8,0
7_A,8,9,0
7_A,9,10,0
7_A,10,11,0
7_A,11,12,0
7_A,12,13,0
7_A,13,14,0
7_A,14,15,0
7_A,15,16,0
7_A,16,17,0
7_A,17,18,0
7_A,18,19,0
7_A,19,20,0
7_A,20,21,0
7_A,21,22,0
7_A,22,23,0
7_A,23,24,0
7_A,24,25,0
7_A,25,26,0
7_A,26,27,0.500215982
7_A,27,28,0.528600432
7_A,28,29,0.453048878
7_A,29,30,0.446833637
7_A,30,31,0.382923362
7_A,31,32,0.493219313
7_A,32,33,0.168022765
7_A,33,34,0.327876915
7_A,34,35,0.414379657
7_A,35,36,0.371423213
7_A,36,37,0.376725742
7_A,37,38,0.945291724
7_A,38,39,1.602275281
7_A,39,40,1.492789579
7_A,40,41,1.545213564
7_A,41,42,4.894162165
7_A,42,43,4.701920771
7_A,43,44,4.319795659
7_A,44,45,2.309960951
7_A,45,46,3.856237241
7_A,46,47,3.99757729
7_A,47,48,3.151712639
7_A,48,49,1.718146752
7_A,49,50,1.277046896
7_A,50,51,0.962842559
7_A,51,52,0.885198452
7_A,52,53,1.668534056
7_A,53,54,0.913311583
7_A,54,55,0
7_A,55,56,0
7_A,56,57,0
7_A,57,58,0
7_A,58,59,0
7_A,59,60,0
7_A,60,61,0
7_A,61,62,0
7_A,62,63,0
7_A,63,64,0
7_A,64,65,0
7_A,65,66,0
7_A,66,67,0
7_A,67,68,0
7_A,68,69,0
7_A,69,70,0
7_A,70,71,0
7_A,71,72,0
7_A,72,73,0
7_A,73,74,0
7_B,0,1,0
7_B,1,2,0
7_B,2,3,0
7_B,3,4,0
7_B,4,5,0
7_B,5,6,0
7_B,6,7,0
7_B,7,8,0
7_B,8,9,0
7_B,9,10,0
7_B,10,11,0
7_B,11,12,0
7_B,12,13,0
7_B,13,14,0
7_B,14,15,0
7_B,15,16,0
7_B,16,17,0
7_B,17,18,0
7_B,18,19,0
7_B,19,20,0
7_B,20,21,0
7_B,21,22,0
7_B,22,23,0
7_B,23,24,0
7_B,24,25,0
7_B,25,26,0
7_B,26,27,0
7_B,27,28,0
7_B,28,29,0
7_B,29,30,0
7_B,30,31,0
7_B,31,32,0
7_B,32,33,0
7_B,33,34,0
7_B,34,35,0
7_B,35,36,0.324643663
7_B,36,37,0.504944291
7_B,37,38,0.798356212
7_B,38,39,0.378428132
7_B,39,40,0.565853114
7_B,40,41,0.296534295
7_B,41,42,0.226521662
7_B,42,43,0.23474978
7_B,43,44,0.394206676
7_B,44,45,0.217618989
7_B,45,46,0.285550181
7_B,46,47,0.269744598
7_B,47,48,0.458300324
7_B,48,49,1.019650664
7_B,49,50,2.074853337
7_B,50,51,2.916862056
7_B,51,52,6.641301146
7_B,52,53,7.211513168
7_B,53,54,2.506184984
7_B,54,55,4.283699905
7_B,55,56,4.097097106
7_B,56,57,1.721673857
7_B,57,58,0.593413821
7_B,58,59,1.212740382
7_B,59,60,0.186876963
7_B,60,61,0
7_B,61,62,0
7_B,62,63,0
7_B,63,64,0
7_C,0,1,0
7_C,1,2,0
7_C,2,3,0
7_C,3,4,0
7_C,4,5,0
7_C,5,6,0
7_C,6,7,0
7_C,7,8,0
7_C,8,9,0
7_C,9,10,0
7_C,10,11,0
7_C,11,12,0
7_C,12,13,0
7_C,13,14,0
7_C,14,15,0
7_C,15,16,0
7_C,16,17,0
7_C,17,18,0
7_C,18,19,0
7_C,19,20,0
7_C,20,21,0
7_C,21,22,0
7_C,22,23,0
7_C,23,24,0
7_C,24,25,0
7_C,25,26,0
7_C,26,27,0
7_C,27,28,0
7_C,28,29,0
7_C,29,30,0
7_C,30,31,0
7_C,31,32,0
7_C,32,33,0.053204555
7_C,33,34,0.474825719
7_C,34,35,1.223256164
7_C,35,36,0.623402607
7_C,36,37,1.227498526
7_C,37,38,0.33248654
7_C,38,39,0.26007649
7_C,39,40,0.353306368
7_C,40,41,0.364003389
7_C,41,42,0.359140788
7_C,42,43,0.263286075
7_C,43,44,0.262125889
7_C,44,45,0.196871962
7_C,45,46,0.202064384
7_C,46,47,0.272038358
7_C,47,48,1.290843034
7_C,48,49,1.451002592
7_C,49,50,1.438268702
7_C,50,51,1.351764289
7_C,51,52,4.367221961
7_C,52,53,4.267505225
7_C,53,54,1.802621582
7_C,54,55,1.00987408
7_C,55,56,0
7_C,56,57,0
7_C,57,58,0
7_C,58,59,0
7_C,59,60,0
7_C,60,61,0
7_C,61,62,0
7_C,62,63,0
7_C,63,64,0
8,0,1,0
8,1,2,0
8,2,3,0
8,3,4,0
8,4,5,0
8,5,6,0
8,6,7,0
8,7,8,0
8,8,9,0
8,9,10,0
8,10,11,0
8,11,12,0
8,12,13,0
8,13,14,0
8,14,15,0
8,15,16,0
8,16,17,0
8,17,18,0
8,18,19,0
8,19,20,0
8,20,21,0
8,21,22,0.175997804
8,22,23,0.316677123
8,23,24,0.373799228
8,24,25,0.204907115
8,25,26,0.301673673
8,26,27,0.176968505
8,27,28,0.279117064
8,28,29,0.297680356
8,29,30,1.134018422
8,30,31,1.242357905
8,31,32,3.569355331
8,32,33,1.029672625
8,33,34,1.099657887
8,34,35,6.111165452
8,35,36,5.007034882
8,36,37,7.368895274
8,37,38,5.75868356
8,38,39,1.933110222
8,39,40,3.694606302
8,40,41,2.096506651
8,41,42,2.134181413
8,42,43,1.546387661
8,43,44,1.546387661
8,44,45,2.473100088
8,45,46,0.798308097
8,46,47,1.7174462
8,47,48,0.765346658
8,48,49,0.597335247
8,49,50,0
8,50,51,0
8,51,52,0
8,52,53,0
8,53,54,0
8,54,55,0
8,55,56,0
8,56,57,0
8,57,58,0
8,58,59,0
8,59,60,0
8,60,61,0
8,61,62,0
8,62,63,0
8,63,64,0
8,64,65,0
8_A,0,1,0
8_A,1,2,0
8_A,2,3,0
8_A,3,4,0
8_A,4,5,0
8_A,5,6,0
8_A,6,7,0
8_A,7,8,0
8_A,8,9,0
8_A,9,10,0
8_A,10,11,0
8_A,11,12,0
8_A,12,13,0
8_A,13,14,0
8_A,14,15,0
8_A,15,16,0
8_A,16,17,0
8_A,17,18,0
8_A,18,19,0
8_A,19,20,0
8_A,20,21,0
8_A,21,22,0
8_A,22,23,0
8_A,23,24,0
8_A,24,25,0.137217807
8_A,25,26,0.765704067
8_A,26,27,0.366453442
8_A,27,28,0.138060139
8_A,28,29,0.174403046
8_A,29,30,0.536072407
8_A,30,31,1.035182526
8_A,31,32,2.600017537
8_A,32,33,2.353131466
8_A,33,34,5.788287041
8_A,34,35,4.619069602
8_A,35,36,15.71656104
8_A,36,37,2.147118649
8_A,37,38,5.489561611
8_A,38,39,4.568954481
8_A,39,40,4.170462329
8_A,40,41,2.201934165
8_A,41,42,3.225812318
8_A,42,43,1.638409411
8_A,43,44,1.638409411
8_A,44,45,5.201032689
8_A,45,46,1.551626538
8_A,46,47,1.462723369
8_A,47,48,0.365121151
8_A,48,49,0
8_A,49,50,0
8_A,50,51,0
8_A,51,52,0
8_A,52,53,0
8_A,53,54,0
8_A,54,55,0
8_A,55,56,0
8_A,56,57,0
8_A,57,58,0
8_A,58,59,0
8_A,59,60,0
8_A,60,61,0
8_A,61,62,0
8_A,62,63,0
8_A,63,64,0
8_A,64,65,0
8_B,0,1,0
8_B,1,2,0
8_B,2,3,0
8_B,3,4,0
8_B,4,5,0
8_B,5,6,0
8_B,6,7,0
8_B,7,8,0
8_B,8,9,0
8_B,9,10,0
8_B,10,11,0
8_B,11,12,0
8_B,12,13,0
8_B,13,14,0
8_B,14,15,0
8_B,15,16,0
8_B,16,17,0
8_B,17,18,0
8_B,18,19,0
8_B,19,20,0
8_B,20,21,0
8_B,21,22,0
8_B,22,23,0
8_B,23,24,0
8_B,24,25,0
8_B,25,26,0
8_B,26,27,0
8_B,27,28,0
8_B,28,29,0
8_B,29,30,0
8_B,30,31,0
8_B,31,32,0
8_B,32,33,0
8_B,33,34,0.24841675
8_B,34,35,0.499797651
8_B,35,36,0.221074131
8_B,36,37,0.167213691
8_B,37,38,0.292975117
8_B,38,39,0.272562509
8_B,39,40,0.467668606
8_B,40,41,1.383050242
8_B,41,42,1.28608936
8_B,42,43,1.889712762
8_B,43,44,1.889712762
8_B,44,45,2.432142339
8_B,45,46,2.729722621
8_B,46,47,2.580444859
8_B,47,48,9.157322203
8_B,48,49,8.75345868
8_B,49,50,4.263768527
8_B,50,51,2.367509834
8_B,51,52,3.215604934
8_B,52,53,4.552147502
8_B,53,54,0.939332764
8_B,54,55,1.367676193
8_C,0,1,0
8_C,1,2,0
8_C,2,3,0
8_C,3,4,0
8_C,4,5,0
8_C,5,6,0
8_C,6,7,0
8_C,7,8,0
8_C,8,9,0
8_C,9,10,0
8_C,10,11,0
8_C,11,12,0
8_C,12,13,0
8_C,13,14,0
8_C,14,15,0
8_C,15,16,0
8_C,16,17,0
8_C,17,18,0
8_C,18,19,0
8_C,19,20,0
8_C,20,21,0
8_C,21,22,0
8_C,22,23,0
8_C,23,24,0
8_C,24,25,0
8_C,25,26,0
8_C,26,27,0
8_C,27,28,0
8_C,28,29,0
8_C,29,30,0
8_C,30,31,0.161553235
8_C,31,32,0.36755407
8_C,32,33,0.713567837
8_C,33,34,0.209159471
8_C,34,35,0.214680608
8_C,35,36,0.207545622
8_C,36,37,0.241438547
8_C,37,38,0.358007372
8_C,38,39,0.432276854
8_C,39,40,0.607712336
8_C,40,41,0.618063986
8_C,41,42,0.573878212
8_C,42,43,1.165918735
8_C,43,44,1.165918735
8_C,44,45,1.17488823
8_C,45,46,2.397221528
8_C,46,47,5.650739943
8_C,47,48,6.535751261
8_C,48,49,8.689458289
8_C,49,50,6.892153565
8_C,50,51,3.511298458
8_C,51,52,2.04671973
8_C,52,53,0.87913878
8_C,53,54,1.005441865
8_C,54,55,0.971052814
9,0,1,0
9,1,2,0
9,2,3,0
9,3,4,0
9,4,5,0
9,5,6,0
9,6,7,0
9,7,8,0
9,8,9,0
9,9,10,0
9,10,11,0
9,11,12,0
9,12,13,0
9,13,14,0
9,14,15,0
9,15,16,0
9,16,17,0
9,17,18,0
9,18,19,0
9,19,20,0
9,20,21,0
9,21,22,0
9,22,23,0
9,23,24,0.691847668
9,24,25,1.697597506
9,25,26,1.177227891
9,26,27,1.414907475
9,27,28,1.054918149
9,28,29,1.843969952
9,29,30,1.593065281
9,30,31,2.564865473
9,31,32,5.590199638
9,32,33,5.729245233
9,33,34,3.558974708
9,34,35,5.888902809
9,35,36,4.780696274
9,36,37,2.992174259
9,37,38,2.966894254
9,38,39,1.975372267
9,39,40,1.893536662
9,40,41,1.436487489
9,41,42,1.341281942
9,42,43,0.610769134
9,43,44,0
9,44,45,0
9,45,46,0
9,46,47,0
9,47,48,0
9,48,49,0
9,49,50,0
9,50,51,0
9,51,52,0
9,52,53,0
9,53,54,0
9,54,55,0
9,55,56,0
9,56,57,0
9,57,58,0
9,58,59,0
9,59,60,0
9,60,61,0
9,61,62,0
9,62,63,0
9,63,64,0
9_A,0,1,0
9_A,1,2,0
9_A,2,3,0
9_A,3,4,0
9_A,4,5,0
9_A,5,6,0
9_A,6,7,0
9_A,7,8,0
9_A,8,9,0
9_A,9,10,0
9_A,10,11,0
9_A,11,12,0
9_A,12,13,0
9_A,13,14,0
9_A,14,15,0
9_A,15,16,0
9_A,16,17,0
9_A,17,18,0
9_A,18,19,0
9_A,19,20,0
9_A,20,21,0
9_A,21,22,0
9_A,22,23,0
9_A,23,24,0.179594769
9_A,24,25,1.578674293
9_A,25,26,0.534351311
9_A,26,27,2.178920128
9_A,27,28,1.952946465
9_A,28,29,2.876763852
9_A,29,30,2.473730042
9_A,30,31,2.36303467
9_A,31,32,2.198797676
9_A,32,33,2.564405069
9_A,33,34,0.559015136
9_A,34,35,1.502256784
9_A,35,36,2.256758925
9_A,36,37,1.047753669
9_A,37,38,2.004561132
9_A,38,39,1.481040972
9_A,39,40,0.835208337
9_A,40,41,0.760349782
9_A,41,42,0.645276951
9_A,42,43,0
9_A,43,44,0
9_A,44,45,0
9_A,45,46,0
9_A,46,47,0
9_A,47,48,0
9_A,48,49,0
9_A,49,50,0
9_A,50,51,0
9_A,51,52,0
9_A,52,53,0
9_A,53,54,0
9_A,54,55,0
9_A,55,56,0
9_A,56,57,0
9_A,57,58,0
9_A,58,59,0
9_A,59,60,0
9_A,60,61,0
9_A,61,62,0
9_A,62,63,0
9_A,63,64,0
9_B,0,1,0
9_B,1,2,0
9_B,2,3,0
9_B,3,4,0
9_B,4,5,0
9_B,5,6,0
9_B,6,7,0
9_B,7,8,0
9_B,8,9,0
9_B,9,10,0
9_B,10,11,0
9_B,11,12,0
9_B,12,13,0
9_B,13,14,0
9_B,14,15,0
9_B,15,16,0
9_B,16,17,0
9_B,17,18,0
9_B,18,19,0
9_B,19,20,0
9_B,20,21,0
9_B,21,22,0
9_B,22,23,0
9_B,23,24,0
9_B,24,25,0
9_B,25,26,0
9_B,26,27,0
9_B,27,28,0
